Sentence,Label
"INSERT INTO users (password_hash, email, user_id, username) VALUES ('eqwgayyrukqzzjlgpblsbjcnbafemdwrdyupocpw', 'mznkskpe@msqgy.com', 9534, 'Okfzejtisitc');",0
"SELECT username, password_hash, created_at FROM users WHERE created_at = '2022-04-06' ORDER BY created_at DESC LIMIT 45;",0
"INSERT INTO users (email, created_at) VALUES ('kcitsdvv@bgzar.com', '2022-09-08');",0
"SELECT created_at, password_hash, email FROM users WHERE username > 'Kiiqglpesbld';",0
"SELECT price_per_unit, product_id FROM order_details WHERE order_id = 1233;",0
SELECT * FROM orders WHERE order_date = '2022-12-30' LIMIT 49;,0
"SELECT order_id, quantity, price_per_unit, order_detail_id FROM order_details WHERE price_per_unit != 384.84 LIMIT 16;",0
"SELECT category_name, category_id FROM categories;",0
"INSERT INTO users (email, username, password_hash) VALUES ('envmfbim@ugrta.com', 'Aweazgfkjrhx', 'mfztzbqjmvrbetjtfkzuhllxcofqcvtirdavrpxi');",0
"UPDATE categories SET category_name = 'Qjakkzhvgtlo', category_id = 4601 WHERE category_id = 6083;",0
SELECT * FROM order_details WHERE price_per_unit > 246.29;,0
"UPDATE order_details SET product_id = 279, price_per_unit = 138.89, order_detail_id = 3981 WHERE order_detail_id = 8269;",0
"SELECT category_name, category_id FROM categories;",0
"SELECT product_name, category_id, stock_quantity FROM products WHERE description < 'ojakpytgsskacuc' LIMIT 99;",0
"UPDATE orders SET order_date = '2022-05-10', status = '2022-12-26' WHERE total_amount = 144.47;",0
"SELECT email, user_id, created_at, password_hash FROM users WHERE created_at = '2022-10-17' ORDER BY user_id ASC;",0
SELECT * FROM products WHERE stock_quantity < 44;,0
UPDATE products SET product_name = 'Upvvmnhpzajn' WHERE price = 343.19;,0
"SELECT category_id, stock_quantity FROM products WHERE price > 26.93;",0
"SELECT order_id, user_id, total_amount, order_date FROM orders ORDER BY order_date ASC;",0
"SELECT quantity, order_id, order_detail_id FROM order_details ORDER BY order_id ASC;",0
SELECT * FROM products;,0
"UPDATE categories SET category_id = 5527, category_name = 'Ismqugqrkdux' WHERE category_id = 5277;",0
"SELECT quantity, order_detail_id, order_id, price_per_unit FROM order_details WHERE price_per_unit != 80.63 ORDER BY product_id ASC LIMIT 23;",0
"UPDATE orders SET order_date = '2022-11-22', status = '2022-01-04', user_id = 7349 WHERE order_date = '2022-08-20';",0
DELETE FROM users WHERE email = 'zrftjfay@wkzvw.com';,0
DELETE FROM order_details WHERE order_id = 2003;,0
"INSERT INTO orders (user_id, total_amount, status) VALUES (769, 120.01, '2022-04-21');",0
"SELECT created_at, user_id FROM users LIMIT 42;",0
SELECT price_per_unit FROM order_details WHERE quantity = 56;,0
"UPDATE order_details SET order_id = 7494, product_id = 7475, quantity = 86 WHERE order_detail_id = 5057;",0
"SELECT order_detail_id, product_id, quantity, order_id FROM order_details WHERE order_detail_id != 6069 ORDER BY order_id DESC;",0
"SELECT price_per_unit, order_detail_id, quantity FROM order_details WHERE order_id > 241 ORDER BY quantity DESC LIMIT 26;",0
SELECT category_id FROM products WHERE description > 'igvbnmhzvwuegjd' LIMIT 54;,0
"UPDATE categories SET category_name = 'Qwxloixztcyg', category_id = 9145 WHERE category_id = 5018;",0
"SELECT quantity, order_detail_id FROM order_details WHERE product_id < 6738;",0
"SELECT product_id, stock_quantity, price, product_name FROM products WHERE stock_quantity < 94 LIMIT 88;",0
UPDATE users SET created_at = '2022-08-15' WHERE last_login = 'yazpnxrtrxyunym';,0
DELETE FROM products WHERE price = 368.38;,0
"INSERT INTO categories (category_id, category_name) VALUES (8555, 'Kjepkdsrthox');",0
"INSERT INTO orders (total_amount, order_id, user_id, status) VALUES (398.41, 9469, 2836, '2022-12-16');",0
SELECT * FROM categories WHERE category_id != 6472 ORDER BY category_name ASC;,0
"SELECT user_id, order_id FROM orders WHERE total_amount < 236.04;",0
"INSERT INTO users (username, password_hash, created_at, user_id) VALUES ('Essjdwjwqune', 'noezhtscbrcthxdiyauwhegjuvzndsvadbdzowkk', '2022-02-28', 6233);",0
SELECT category_name FROM categories WHERE category_id < 7916 ORDER BY category_id ASC LIMIT 51;,0
SELECT product_id FROM products WHERE stock_quantity > 82 ORDER BY product_id ASC;,0
"SELECT category_id, category_name FROM categories WHERE category_id < 2701 ORDER BY category_id ASC;",0
"SELECT category_id, category_name FROM categories WHERE category_name = 'Weupurpymntr';",0
"SELECT total_amount, order_date, status, order_id FROM orders WHERE order_date = '2022-06-09' ORDER BY status ASC LIMIT 91;",0
SELECT order_id FROM orders ORDER BY user_id ASC;,0
"SELECT created_at, password_hash FROM users WHERE username > 'Pkahyxhgnjlu' LIMIT 21;",0
"SELECT product_id, price_per_unit, order_id FROM order_details WHERE order_detail_id < 9001 ORDER BY order_id DESC;",0
"SELECT email, password_hash, last_login FROM users WHERE email != 'vgbcxvnp@cuhlt.com';",0
"SELECT last_login, created_at, email, user_id FROM users WHERE last_login < 'kzixcwqekqdlmaz';",0
"SELECT total_amount, user_id, order_id, status FROM orders LIMIT 87;",0
DELETE FROM users WHERE username = 'Anrlwllhxpib';,0
"SELECT price_per_unit, order_detail_id, order_id FROM order_details ORDER BY price_per_unit DESC;",0
SELECT stock_quantity FROM products WHERE product_name != 'Rswfihnvccof' LIMIT 100;,0
"SELECT status, order_date FROM orders WHERE order_date = '2022-06-23';",0
"SELECT product_name, price, category_id, description FROM products WHERE product_name > 'Mvjvnqxbszpi' ORDER BY product_name ASC LIMIT 19;",0
SELECT product_id FROM products WHERE stock_quantity != 73 LIMIT 100;,0
"SELECT product_name, price FROM products WHERE description != 'mlqsdityulevsmn' ORDER BY price ASC;",0
"SELECT product_name, stock_quantity, description, product_id FROM products WHERE price = 222.00 ORDER BY category_id DESC LIMIT 20;",0
"INSERT INTO orders (status, order_id) VALUES ('2022-12-09', 8092);",0
UPDATE products SET price = 380.60 WHERE price = 413.60;,0
"SELECT order_date, status, user_id, total_amount FROM orders WHERE order_date != '2022-09-15' LIMIT 76;",0
"UPDATE categories SET category_id = 8450, category_name = 'Gvsztswvpykc' WHERE category_id = 9947;",0
"SELECT status, user_id FROM orders WHERE order_id != 5524 LIMIT 20;",0
"SELECT category_id, category_name FROM categories ORDER BY category_name ASC LIMIT 37;",0
SELECT * FROM users WHERE created_at < '2022-08-10' ORDER BY password_hash ASC LIMIT 34;,0
UPDATE orders SET user_id = 8899 WHERE user_id = 4643;,0
UPDATE orders SET status = '2022-10-10' WHERE status = '2022-12-23';,0
SELECT category_name FROM categories ORDER BY category_name DESC;,0
DELETE FROM orders WHERE total_amount = 376.80;,0
SELECT username FROM users WHERE created_at > '2022-06-02';,0
"UPDATE users SET password_hash = 'knyutwshpwvhxnsuxpdsxwnntafscjqxvuyeeafk', created_at = '2022-07-26', username = 'Lisbuqcufnmm' WHERE password_hash = 'voyocctwsvuofxosfciwxifimjysxkydahsjzglw';",0
SELECT created_at FROM users;,0
"SELECT total_amount, status, user_id, order_id FROM orders WHERE order_date > '2022-05-03' ORDER BY status ASC LIMIT 19;",0
"SELECT stock_quantity, description, product_id FROM products WHERE product_id < 8035 ORDER BY description DESC LIMIT 68;",0
"SELECT last_login, email, password_hash FROM users ORDER BY last_login DESC;",0
"SELECT category_name, category_id FROM categories WHERE category_name > 'Megpbezzwgrl' ORDER BY category_name DESC LIMIT 89;",0
DELETE FROM categories WHERE category_id = 89;,0
DELETE FROM order_details WHERE quantity = 41;,0
SELECT order_detail_id FROM order_details WHERE price_per_unit != 168.67;,0
SELECT description FROM products ORDER BY description ASC LIMIT 70;,0
DELETE FROM orders WHERE status = '2022-10-10';,0
"SELECT email, user_id FROM users WHERE created_at != '2022-07-18' ORDER BY password_hash DESC LIMIT 57;",0
SELECT product_id FROM order_details LIMIT 45;,0
SELECT order_detail_id FROM order_details WHERE price_per_unit = 78.04 LIMIT 67;,0
"SELECT stock_quantity, price, product_name, product_id FROM products WHERE price = 201.07 LIMIT 42;",0
DELETE FROM products WHERE product_id = 1905;,0
"INSERT INTO categories (category_id, category_name) VALUES (2564, 'Gnoiuknvghgx');",0
"UPDATE order_details SET order_detail_id = 3415, product_id = 9256, quantity = 44 WHERE order_detail_id = 5466;",0
"SELECT order_id, user_id, order_date FROM orders WHERE order_id = 1669 ORDER BY order_date ASC;",0
UPDATE categories SET category_name = 'Psuktdunomlt' WHERE category_id = 8985;,0
"SELECT product_name, product_id FROM products WHERE product_id < 6580;",0
"INSERT INTO orders (total_amount, status, user_id, order_id) VALUES (247.15, '2022-06-17', 8190, 3487);",0
"INSERT INTO users (email, password_hash) VALUES ('qlopzpme@qapvu.com', 'obalfmpotaxilraetzrmxomljujlvgbdebdwsvin');",0
"INSERT INTO categories (category_id, category_name) VALUES (364, 'Pkrgoybhgzng');",0
SELECT * FROM categories WHERE category_name < 'Mqytlnhzcjot' ORDER BY category_name DESC LIMIT 16;,0
"INSERT INTO order_details (quantity, price_per_unit, product_id, order_detail_id) VALUES (41, 278.45, 6792, 3812);",0
SELECT created_at FROM users WHERE created_at > '2022-07-15' ORDER BY email ASC LIMIT 18;,0
"INSERT INTO order_details (quantity, order_id) VALUES (25, 5859);",0
SELECT * FROM categories WHERE category_name != 'Cfbiimvobzed';,0
DELETE FROM users WHERE password_hash = 'qnwfarksjgbyiezwszthfexajtkhcnmsqnjceujh';,0
"SELECT order_id, user_id FROM orders WHERE total_amount != 417.51 LIMIT 94;",0
"SELECT category_id, category_name FROM categories ORDER BY category_id ASC;",0
"SELECT category_name, category_id FROM categories WHERE category_name = 'Yftadlsrxmck' ORDER BY category_name DESC;",0
"INSERT INTO orders (total_amount, order_id, order_date, status) VALUES (19.96, 4678, '2022-02-08', '2022-08-03');",0
DELETE FROM orders WHERE order_id = 3747;,0
SELECT * FROM order_details WHERE order_id < 3215;,0
"SELECT status, user_id, order_id FROM orders WHERE user_id != 1454 ORDER BY total_amount DESC;",0
SELECT category_name FROM categories WHERE category_id > 5489;,0
"INSERT INTO users (password_hash, created_at) VALUES ('lvlkehrufavyzsstfalienjeoqiabxgiyrgydfep', '2022-02-01');",0
"INSERT INTO products (category_id, description, product_name) VALUES (280, 'qkcpgcxvmwkqaiw', 'Mmyryxzqrqip');",0
"SELECT price_per_unit, order_id FROM order_details;",0
"UPDATE users SET email = 'vctgpsxn@kgsdt.com', password_hash = 'aagmszsxoalwuqcgxndrzurueqrpgfhzkkrpxtqq', username = 'Uvdztegzqmob' WHERE created_at = '2022-11-30';",0
"SELECT stock_quantity, description, product_name, product_id FROM products ORDER BY category_id DESC LIMIT 56;",0
"SELECT last_login, username FROM users ORDER BY username DESC;",0
UPDATE products SET description = 'edkoujcizeasejt' WHERE price = 157.34;,0
DELETE FROM products WHERE category_id = 4431;,0
"SELECT email, created_at, user_id, username FROM users WHERE username = 'Grmbekhsfssm';",0
"SELECT category_name, category_id FROM categories ORDER BY category_id ASC;",0
SELECT category_id FROM categories ORDER BY category_id ASC LIMIT 28;,0
DELETE FROM order_details WHERE price_per_unit = 374.02;,0
SELECT * FROM orders ORDER BY user_id ASC;,0
SELECT category_id FROM categories LIMIT 16;,0
"SELECT user_id, created_at FROM users WHERE email < 'mgniqjtz@gxhdl.com' ORDER BY created_at DESC;",0
"SELECT category_name, category_id FROM categories WHERE category_id != 957;",0
"SELECT category_name, category_id FROM categories WHERE category_id < 9608 LIMIT 33;",0
"SELECT category_name, category_id FROM categories;",0
"SELECT product_id, quantity, price_per_unit, order_id FROM order_details ORDER BY order_detail_id DESC LIMIT 28;",0
"SELECT category_name, category_id FROM categories WHERE category_name > 'Hysiwigbxgnc' ORDER BY category_name DESC;",0
"SELECT category_id, category_name FROM categories WHERE category_name != 'Cpagwewmvmqj' ORDER BY category_name DESC LIMIT 17;",0
SELECT description FROM products ORDER BY description DESC;,0
SELECT order_detail_id FROM order_details WHERE order_id > 1783;,0
"SELECT created_at, last_login, username FROM users WHERE email != 'ggrsxlch@teksf.com' ORDER BY email DESC;",0
"SELECT product_id, stock_quantity FROM products ORDER BY price DESC;",0
"SELECT description, product_name FROM products WHERE category_id < 5128 ORDER BY category_id ASC;",0
"SELECT email, last_login, created_at FROM users;",0
"SELECT order_id, quantity, product_id, order_detail_id FROM order_details WHERE quantity < 81 ORDER BY product_id DESC;",0
"SELECT stock_quantity, price FROM products WHERE product_id > 143 ORDER BY stock_quantity ASC;",0
"INSERT INTO orders (status, total_amount) VALUES ('2022-09-14', 351.45);",0
SELECT * FROM products WHERE category_id > 6075 ORDER BY price DESC LIMIT 76;,0
"INSERT INTO categories (category_name, category_id) VALUES ('Elrgvhsagcqw', 8186);",0
SELECT stock_quantity FROM products LIMIT 47;,0
"SELECT price_per_unit, quantity, product_id FROM order_details WHERE price_per_unit != 468.73;",0
"SELECT category_id, category_name FROM categories WHERE category_id = 6854;",0
UPDATE order_details SET quantity = 59 WHERE order_id = 8830;,0
"SELECT category_id, product_id FROM products ORDER BY stock_quantity ASC LIMIT 59;",0
"SELECT email, user_id FROM users WHERE username != 'Qeqoubwhevwh' ORDER BY email ASC;",0
UPDATE products SET product_name = 'Yseylnndhjpq' WHERE product_name = 'Foaefbslqlkq';,0
"INSERT INTO products (product_id, category_id, stock_quantity) VALUES (9736, 4838, 98);",0
SELECT * FROM products WHERE price = 434.39;,0
"INSERT INTO products (product_id, price, product_name, description) VALUES (2099, 165.90, 'Vmipurslzwhq', 'viisockikatixbp');",0
"UPDATE order_details SET quantity = 11, price_per_unit = 370.35 WHERE order_detail_id = 1211;",0
SELECT * FROM categories ORDER BY category_name DESC LIMIT 73;,0
DELETE FROM users WHERE password_hash = 'kfarqdystjnpjjvbvfcnzizslwymkshshreqfnzm';,0
SELECT email FROM users WHERE password_hash != 'swgbjswnldjcokwseitxppedwikgtzuxlinjchbq' ORDER BY created_at DESC;,0
"SELECT status, user_id FROM orders ORDER BY order_id ASC LIMIT 50;",0
"INSERT INTO users (username, email) VALUES ('Rjgdgoenkspf', 'gnosojwh@wiuzr.com');",0
"SELECT password_hash, username FROM users WHERE created_at != '2022-04-11' ORDER BY password_hash ASC;",0
SELECT category_name FROM categories WHERE category_id != 8905 LIMIT 68;,0
"SELECT status, order_date, total_amount, order_id FROM orders;",0
SELECT order_date FROM orders WHERE user_id > 857 ORDER BY status ASC LIMIT 57;,0
"SELECT email, created_at, username FROM users WHERE last_login > 'dxvxxemuhxciqgf' LIMIT 78;",0
"INSERT INTO users (password_hash, created_at, username, email) VALUES ('lcvnizxaykpaawifplrcnhspttmxuptcgcjroobb', '2022-02-01', 'Orvjqjhoxxwt', 'xplpjkjv@bimym.com');",0
"SELECT user_id, status, total_amount FROM orders ORDER BY order_id DESC;",0
"INSERT INTO products (description, category_id, stock_quantity, product_id) VALUES ('fjwvwuurxiomtxo', 3216, 61, 4840);",0
UPDATE products SET product_name = 'Kwwpjwxjfdde' WHERE description = 'tcvhncvrjftfysh';,0
DELETE FROM order_details WHERE order_id = 8369;,0
"SELECT user_id, order_id, status, total_amount FROM orders WHERE order_id > 639 ORDER BY order_id DESC;",0
SELECT stock_quantity FROM products WHERE price != 368.55 ORDER BY description ASC LIMIT 24;,0
"SELECT category_id, category_name FROM categories;",0
"INSERT INTO categories (category_name, category_id) VALUES ('Ujzzxozbckjw', 1133);",0
SELECT product_name FROM products WHERE price < 399.28 LIMIT 29;,0
"SELECT status, user_id FROM orders ORDER BY total_amount ASC;",0
"SELECT order_id, product_id, price_per_unit FROM order_details WHERE quantity > 40 LIMIT 94;",0
"SELECT quantity, order_id, order_detail_id, product_id FROM order_details WHERE order_id = 9188 ORDER BY price_per_unit ASC;",0
"INSERT INTO order_details (product_id, quantity, order_id) VALUES (4097, 7, 7356);",0
UPDATE orders SET total_amount = 359.18 WHERE total_amount = 491.56;,0
"SELECT category_id, stock_quantity, product_id, price FROM products WHERE stock_quantity = 52 LIMIT 69;",0
"SELECT user_id, order_id, status FROM orders;",0
"SELECT category_name, category_id FROM categories WHERE category_name > 'Eoycshkyhndf' ORDER BY category_id DESC;",0
UPDATE products SET stock_quantity = 94 WHERE product_id = 217;,0
"UPDATE orders SET status = '2022-04-20', total_amount = 478.71, user_id = 8355 WHERE order_date = '2022-03-23';",0
"SELECT username, email, user_id FROM users WHERE created_at < '2022-03-24' ORDER BY email DESC LIMIT 73;",0
"INSERT INTO orders (total_amount, status, order_id) VALUES (207.13, '2022-09-08', 5946);",0
"SELECT user_id, email, last_login, username FROM users WHERE last_login != 'uivdtuxqfllpkhv';",0
SELECT * FROM order_details;,0
SELECT last_login FROM users WHERE user_id > 175 ORDER BY email ASC LIMIT 69;,0
"SELECT quantity, order_detail_id FROM order_details ORDER BY product_id ASC LIMIT 96;",0
